,load,onwind,offwind,solar,prices
2015-07-30 00:00:00,42.366,0.4968,0.8239,0.0,16.12
2015-07-30 01:00:00,42.365,0.4816,0.8211,0.0,15.38
2015-07-30 02:00:00,43.425,0.4633,0.8226,0.0,8.35
2015-07-30 03:00:00,46.429,0.4367,0.821,0.0,5.84
2015-07-30 04:00:00,53.195,0.3981,0.813,0.0071,11.14
2015-07-30 05:00:00,59.241,0.43,0.7976,0.0701,16.67
2015-07-30 06:00:00,62.583,0.4962,0.7802,0.1789,20.77
2015-07-30 07:00:00,64.528,0.5242,0.7617,0.3079,30.74
2015-07-30 08:00:00,66.054,0.5341,0.7447,0.4068,33.16
2015-07-30 09:00:00,67.981,0.532,0.7328,0.4412,26.9
2015-07-30 10:00:00,67.059,0.526,0.7272,0.4187,23.48
2015-07-30 11:00:00,65.608,0.5178,0.7319,0.4381,25.08
2015-07-30 12:00:00,64.997,0.5076,0.7444,0.4205,22.34
2015-07-30 13:00:00,63.318,0.4945,0.7533,0.371,23.46
2015-07-30 14:00:00,61.809,0.4775,0.7565,0.3186,23.41
2015-07-30 15:00:00,61.206,0.4563,0.757,0.2843,25.14
2015-07-30 16:00:00,59.928,0.4244,0.7471,0.2066,26.41
2015-07-30 17:00:00,58.99,0.3624,0.7261,0.1081,26.88
2015-07-30 18:00:00,56.237,0.3012,0.7012,0.0287,32.19
2015-07-30 19:00:00,54.807,0.2777,0.6723,0.0003,37.91
2015-07-30 20:00:00,52.045,0.2528,0.6415,0.0,37.27
2015-07-30 21:00:00,47.95,0.241,0.6134,0.0,36.94
2015-07-30 22:00:00,44.683,0.2349,0.5772,0.0,34.41
2015-07-30 23:00:00,42.824,0.227,0.5493,0.0,27.91
2015-07-31 00:00:00,41.664,0.2171,0.531,0.0,25.21
2015-07-31 01:00:00,41.772,0.2062,0.5044,0.0,22.07
2015-07-31 02:00:00,42.714,0.1934,0.4761,0.0,18.86
2015-07-31 03:00:00,45.586,0.178,0.4611,0.0,16.18
2015-07-31 04:00:00,52.178,0.1489,0.4586,0.0062,18.94
2015-07-31 05:00:00,57.947,0.1381,0.4483,0.0868,22.99
2015-07-31 06:00:00,61.245,0.1531,0.4274,0.2293,32.32
2015-07-31 07:00:00,62.576,0.1575,0.3949,0.3805,37.92
2015-07-31 08:00:00,64.532,0.1475,0.3485,0.4791,38.88
2015-07-31 09:00:00,65.016,0.1354,0.2956,0.5219,33.99
2015-07-31 10:00:00,64.223,0.1249,0.2498,0.522,29.23
2015-07-31 11:00:00,62.568,0.1162,0.2192,0.5353,28.29
2015-07-31 12:00:00,60.768,0.1055,0.1956,0.5467,26.06
2015-07-31 13:00:00,59.196,0.0903,0.1725,0.5254,25.58
2015-07-31 14:00:00,58.026,0.0729,0.1509,0.4794,25.25
2015-07-31 15:00:00,57.568,0.0583,0.131,0.3997,25.69
2015-07-31 16:00:00,56.713,0.0459,0.1074,0.2715,29.37
2015-07-31 17:00:00,55.354,0.0362,0.0833,0.1405,34.96
2015-07-31 18:00:00,53.128,0.0515,0.0683,0.0378,39.66
2015-07-31 19:00:00,51.843,0.0864,0.0583,0.0005,44.82
2015-07-31 20:00:00,49.469,0.105,0.0487,0.0,45.44
2015-07-31 21:00:00,45.575,0.1038,0.0411,0.0,41.2
2015-07-31 22:00:00,42.663,0.0924,0.037,0.0,37.81
2015-07-31 23:00:00,40.718,0.0802,0.0334,0.0,31.84
2015-08-01 00:00:00,39.472,0.0687,0.0335,0.0,25.5
2015-08-01 01:00:00,38.76,0.062,0.0417,0.0,23.19
2015-08-01 02:00:00,38.645,0.0598,0.0494,0.0,21.3
2015-08-01 03:00:00,38.955,0.0598,0.0559,0.0,22.03
2015-08-01 04:00:00,40.793,0.0505,0.0705,0.0027,21.91
2015-08-01 05:00:00,44.719,0.0223,0.0881,0.0584,22.04
2015-08-01 06:00:00,48.917,0.0212,0.0932,0.1751,22.13
2015-08-01 07:00:00,51.446,0.0343,0.0868,0.3114,22.22
2015-08-01 08:00:00,52.92,0.0306,0.0831,0.4428,24.45
2015-08-01 09:00:00,53.665,0.0226,0.0751,0.5457,23.49
2015-08-01 10:00:00,52.114,0.0166,0.0544,0.6107,17.07
2015-08-01 11:00:00,50.484,0.0116,0.0342,0.6503,16.18
2015-08-01 12:00:00,49.709,0.0071,0.0207,0.6396,15.35
2015-08-01 13:00:00,48.714,0.004,0.0128,0.5613,12.76
2015-08-01 14:00:00,47.832,0.003,0.0075,0.4475,12.78
2015-08-01 15:00:00,48.68,0.0032,0.0045,0.3259,14.22
2015-08-01 16:00:00,48.786,0.0055,0.0029,0.2146,16.02
2015-08-01 17:00:00,48.083,0.0166,0.003,0.1061,25.01
2015-08-01 18:00:00,45.964,0.0538,0.0041,0.0256,30.03
2015-08-01 19:00:00,45.523,0.0905,0.0066,0.0002,32.86
2015-08-01 20:00:00,44.164,0.0994,0.0109,0.0,30.27
2015-08-01 21:00:00,41.022,0.0949,0.0167,0.0,30.27
2015-08-01 22:00:00,38.174,0.0833,0.0233,0.0,31.07
2015-08-01 23:00:00,36.542,0.0666,0.027,0.0,25.37
2015-08-02 00:00:00,35.31,0.0499,0.0291,0.0,17.09
2015-08-02 01:00:00,34.81,0.037,0.0333,0.0,16.0
2015-08-02 02:00:00,34.539,0.0316,0.0407,0.0,14.93
2015-08-02 03:00:00,34.243,0.0352,0.0485,0.0,14.56
2015-08-02 04:00:00,34.77,0.0375,0.0566,0.0068,15.04
2015-08-02 05:00:00,37.284,0.0157,0.0612,0.0843,14.82
2015-08-02 06:00:00,40.719,0.0094,0.0652,0.2208,15.32
2015-08-02 07:00:00,43.834,0.0161,0.067,0.371,15.58
2015-08-02 08:00:00,45.931,0.01,0.0663,0.4946,14.93
2015-08-02 09:00:00,47.204,0.0045,0.0604,0.5996,14.16
2015-08-02 10:00:00,46.895,0.0033,0.0503,0.6767,12.71
2015-08-02 11:00:00,45.626,0.0045,0.0369,0.7107,13.89
2015-08-02 12:00:00,44.392,0.0068,0.0238,0.6994,11.5
2015-08-02 13:00:00,43.713,0.0092,0.0112,0.6398,10.03
2015-08-02 14:00:00,43.628,0.0113,0.0039,0.5356,9.2
2015-08-02 15:00:00,44.647,0.0137,0.0017,0.411,9.66
2015-08-02 16:00:00,45.631,0.019,0.0035,0.2755,12.06
2015-08-02 17:00:00,46.052,0.0384,0.0097,0.1354,15.05
2015-08-02 18:00:00,45.666,0.0855,0.0208,0.0275,22.36
2015-08-02 19:00:00,46.272,0.1325,0.0387,0.0001,27.98
2015-08-02 20:00:00,46.161,0.1529,0.0637,0.0,30.01
2015-08-02 21:00:00,42.946,0.1543,0.0863,0.0,33.02
2015-08-02 22:00:00,40.408,0.1455,0.1053,0.0,29.95
2015-08-02 23:00:00,38.853,0.1361,0.1285,0.0,25.03
2015-08-03 00:00:00,38.071,0.1286,0.1559,0.0,23.03
2015-08-03 01:00:00,38.294,0.1238,0.1915,0.0,17.02
2015-08-03 02:00:00,39.327,0.1224,0.2328,0.0,16.02
2015-08-03 03:00:00,42.712,0.1246,0.2674,0.0,15.0
2015-08-03 04:00:00,50.148,0.1073,0.2907,0.0092,14.09
2015-08-03 05:00:00,56.362,0.0605,0.3185,0.1014,19.08
2015-08-03 06:00:00,60.06,0.0456,0.3513,0.2513,25.25
2015-08-03 07:00:00,61.885,0.0686,0.3688,0.4103,33.82
2015-08-03 08:00:00,63.707,0.079,0.3815,0.5535,38.55
2015-08-03 09:00:00,65.341,0.0777,0.388,0.6612,36.98
2015-08-03 10:00:00,65.069,0.0736,0.4074,0.7275,34.31
2015-08-03 11:00:00,64.659,0.07,0.4055,0.7526,31.4
2015-08-03 12:00:00,63.545,0.0654,0.4156,0.7323,26.39
2015-08-03 13:00:00,62.593,0.0586,0.3899,0.6705,25.24
2015-08-03 14:00:00,61.066,0.0491,0.3265,0.5704,24.03
2015-08-03 15:00:00,60.328,0.0425,0.2749,0.4383,25.43
2015-08-03 16:00:00,59.297,0.0443,0.2414,0.2881,26.57
2015-08-03 17:00:00,58.181,0.0576,0.1962,0.14,34.38
2015-08-03 18:00:00,55.722,0.0941,0.1513,0.0312,37.78
2015-08-03 19:00:00,54.694,0.1361,0.1247,0.0002,40.97
2015-08-03 20:00:00,52.171,0.1624,0.0946,0.0,40.86
2015-08-03 21:00:00,48.059,0.1781,0.0754,0.0,40.83
2015-08-03 22:00:00,44.968,0.1846,0.0633,0.0,39.0
2015-08-03 23:00:00,42.841,0.1862,0.0524,0.0,28.39
2015-08-04 00:00:00,41.675,0.1876,0.0442,0.0,26.69
2015-08-04 01:00:00,41.691,0.19,0.0398,0.0,26.0
2015-08-04 02:00:00,42.504,0.196,0.0437,0.0,24.56
2015-08-04 03:00:00,45.525,0.1969,0.0659,0.0,19.08
2015-08-04 04:00:00,52.078,0.1821,0.1169,0.0056,21.98
2015-08-04 05:00:00,58.105,0.1001,0.1322,0.0776,25.39
2015-08-04 06:00:00,61.569,0.0461,0.0849,0.1982,28.0
2015-08-04 07:00:00,63.096,0.0463,0.0454,0.3321,37.96
2015-08-04 08:00:00,64.866,0.065,0.0392,0.4471,36.99
2015-08-04 09:00:00,66.638,0.0761,0.0452,0.5156,36.33
2015-08-04 10:00:00,66.24,0.0847,0.0484,0.539,35.94
2015-08-04 11:00:00,66.045,0.0946,0.0533,0.5084,35.96
2015-08-04 12:00:00,64.614,0.1151,0.0626,0.4412,33.98
2015-08-04 13:00:00,63.054,0.1345,0.0687,0.3683,30.44
2015-08-04 14:00:00,61.623,0.1421,0.086,0.2851,32.44
2015-08-04 15:00:00,60.588,0.1481,0.1316,0.22,37.64
2015-08-04 16:00:00,60.446,0.1598,0.1913,0.1462,38.98
2015-08-04 17:00:00,59.181,0.1696,0.2417,0.0671,39.93
2015-08-04 18:00:00,57.014,0.1637,0.3011,0.0141,39.94
2015-08-04 19:00:00,55.821,0.1573,0.3068,0.0,39.9
2015-08-04 20:00:00,52.399,0.155,0.2419,0.0,40.27
2015-08-04 21:00:00,48.012,0.1554,0.2072,0.0,38.37
2015-08-04 22:00:00,44.814,0.154,0.1875,0.0,38.62
2015-08-04 23:00:00,42.759,0.138,0.1768,0.0,31.39
2015-08-05 00:00:00,41.423,0.1204,0.1959,0.0,30.4
2015-08-05 01:00:00,41.442,0.103,0.211,0.0,28.86
2015-08-05 02:00:00,42.573,0.0913,0.2166,0.0,28.05
2015-08-05 03:00:00,45.552,0.0857,0.2048,0.0,25.18
2015-08-05 04:00:00,51.685,0.0713,0.1848,0.0023,24.07
2015-08-05 05:00:00,57.22,0.0424,0.1735,0.0341,27.33
2015-08-05 06:00:00,60.533,0.0359,0.1796,0.1985,33.79
2015-08-05 07:00:00,61.6,0.043,0.1861,0.2596,40.89
2015-08-05 08:00:00,63.406,0.0457,0.1688,0.4214,43.75
2015-08-05 09:00:00,65.47,0.0408,0.1535,0.6264,41.03
2015-08-05 10:00:00,65.279,0.0321,0.1483,0.6873,38.74
2015-08-05 11:00:00,64.31,0.0251,0.1275,0.7178,36.9
2015-08-05 12:00:00,63.096,0.0183,0.0958,0.7171,31.42
2015-08-05 13:00:00,61.632,0.0119,0.0594,0.6615,29.58
2015-08-05 14:00:00,59.683,0.0076,0.0279,0.5659,29.55
2015-08-05 15:00:00,59.235,0.0049,0.0095,0.4357,29.2
2015-08-05 16:00:00,58.762,0.0039,0.0043,0.282,29.8
2015-08-05 17:00:00,57.657,0.0058,0.0027,0.1318,37.54
2015-08-05 18:00:00,55.274,0.0307,0.0215,0.0246,44.03
2015-08-05 19:00:00,54.58,0.0841,0.0666,0.0,46.9
2015-08-05 20:00:00,51.857,0.1382,0.1139,0.0,41.92
2015-08-05 21:00:00,47.613,0.1718,0.1495,0.0,43.93
2015-08-05 22:00:00,44.96,0.1831,0.182,0.0,41.18
2015-08-05 23:00:00,43.253,0.1788,0.2173,0.0,31.33
2015-08-06 00:00:00,42.372,0.1714,0.2603,0.0,30.24
2015-08-06 01:00:00,42.281,0.1652,0.3016,0.0,27.95
2015-08-06 02:00:00,43.387,0.1611,0.3107,0.0,25.14
2015-08-06 03:00:00,46.431,0.1506,0.2994,0.0,23.21
2015-08-06 04:00:00,52.311,0.1162,0.2721,0.0063,23.02
2015-08-06 05:00:00,57.911,0.0526,0.2389,0.0892,25.46
2015-08-06 06:00:00,61.169,0.026,0.2001,0.2293,31.32
2015-08-06 07:00:00,62.893,0.0215,0.1576,0.3789,39.94
2015-08-06 08:00:00,64.663,0.0234,0.1372,0.5159,42.72
2015-08-06 09:00:00,66.244,0.0304,0.1369,0.6286,38.42
2015-08-06 10:00:00,65.785,0.0412,0.1292,0.6976,36.91
2015-08-06 11:00:00,64.675,0.0468,0.1083,0.7187,34.58
2015-08-06 12:00:00,64.35,0.0456,0.0752,0.6919,30.49
2015-08-06 13:00:00,63.097,0.0409,0.0426,0.6171,29.02
2015-08-06 14:00:00,61.862,0.0339,0.0218,0.5139,28.74
2015-08-06 15:00:00,61.162,0.0283,0.0189,0.3952,28.78
2015-08-06 16:00:00,60.419,0.0246,0.0284,0.2608,30.93
2015-08-06 17:00:00,59.437,0.0283,0.0468,0.1236,38.93
2015-08-06 18:00:00,57.182,0.0491,0.0636,0.0241,43.03
2015-08-06 19:00:00,56.252,0.0762,0.071,0.0001,48.92
2015-08-06 20:00:00,53.406,0.0926,0.0775,0.0,45.18
2015-08-06 21:00:00,48.906,0.0974,0.0959,0.0,44.93
2015-08-06 22:00:00,45.685,0.0955,0.1064,0.0,42.87
2015-08-06 23:00:00,43.42,0.0884,0.0962,0.0,35.95
2015-08-07 00:00:00,42.544,0.0787,0.0769,0.0,30.35
2015-08-07 01:00:00,42.297,0.0692,0.0599,0.0,28.73
2015-08-07 02:00:00,42.952,0.0588,0.0477,0.0,26.56
2015-08-07 03:00:00,45.788,0.0488,0.0405,0.0,25.36
2015-08-07 04:00:00,51.809,0.0377,0.0358,0.0039,25.28
2015-08-07 05:00:00,57.771,0.0168,0.0269,0.0708,27.4
2015-08-07 06:00:00,61.017,0.0071,0.0175,0.1973,32.28
2015-08-07 07:00:00,62.873,0.0082,0.0121,0.3262,38.68
2015-08-07 08:00:00,64.913,0.0106,0.0086,0.4454,39.82
2015-08-07 09:00:00,66.344,0.0106,0.0049,0.5518,38.93
2015-08-07 10:00:00,65.472,0.0088,0.0027,0.6177,38.82
2015-08-07 11:00:00,64.3,0.0077,0.0036,0.645,36.95
2015-08-07 12:00:00,62.877,0.0076,0.0137,0.6319,32.56
2015-08-07 13:00:00,61.457,0.0072,0.0252,0.578,29.32
2015-08-07 14:00:00,60.592,0.007,0.0097,0.4948,28.87
2015-08-07 15:00:00,59.8,0.0097,0.0008,0.382,29.14
2015-08-07 16:00:00,58.414,0.0208,0.0011,0.2508,30.99
2015-08-07 17:00:00,57.139,0.0488,0.0058,0.1199,38.96
2015-08-07 18:00:00,54.282,0.0919,0.0128,0.0239,42.3
2015-08-07 19:00:00,53.15,0.1232,0.0201,0.0001,43.97
2015-08-07 20:00:00,50.731,0.1293,0.0267,0.0,41.41
2015-08-07 21:00:00,47.044,0.1192,0.0342,0.0,41.57
2015-08-07 22:00:00,43.891,0.1073,0.0405,0.0,40.98
2015-08-07 23:00:00,41.979,0.0975,0.0443,0.0,31.98
2015-08-08 00:00:00,40.697,0.0937,0.058,0.0,31.22
2015-08-08 01:00:00,40.55,0.0954,0.0801,0.0,27.38
2015-08-08 02:00:00,40.485,0.1011,0.1,0.0,26.23
2015-08-08 03:00:00,41.445,0.0976,0.108,0.0,25.21
2015-08-08 04:00:00,43.437,0.079,0.1015,0.0023,23.05
2015-08-08 05:00:00,46.935,0.0537,0.093,0.054,23.04
2015-08-08 06:00:00,50.443,0.057,0.0929,0.159,25.24
2015-08-08 07:00:00,53.751,0.0613,0.1049,0.2845,28.31
2015-08-08 08:00:00,55.685,0.06,0.1166,0.4137,29.91
2015-08-08 09:00:00,56.63,0.0564,0.1076,0.4943,31.56
2015-08-08 10:00:00,56.024,0.0519,0.0873,0.5404,28.02
2015-08-08 11:00:00,54.211,0.0488,0.0745,0.5496,27.2
2015-08-08 12:00:00,52.557,0.0487,0.0743,0.5298,25.24
2015-08-08 13:00:00,51.411,0.0561,0.0795,0.4653,23.49
2015-08-08 14:00:00,50.485,0.0762,0.0792,0.4015,22.14
2015-08-08 15:00:00,50.439,0.116,0.0778,0.3159,24.11
2015-08-08 16:00:00,50.909,0.1759,0.0699,0.2092,25.28
2015-08-08 17:00:00,50.368,0.2144,0.0597,0.0976,29.57
2015-08-08 18:00:00,48.137,0.2082,0.0451,0.0176,31.95
2015-08-08 19:00:00,47.721,0.1961,0.0343,0.0,33.96
2015-08-08 20:00:00,45.97,0.1723,0.0247,0.0,33.91
2015-08-08 21:00:00,42.863,0.1426,0.0202,0.0,34.92
2015-08-08 22:00:00,40.05,0.1154,0.0153,0.0,35.26
2015-08-08 23:00:00,37.883,0.095,0.0133,0.0,32.65
2015-08-09 00:00:00,36.554,0.0812,0.0148,0.0,27.02
2015-08-09 01:00:00,36.041,0.0726,0.0167,0.0,25.28
2015-08-09 02:00:00,36.147,0.0656,0.0165,0.0,24.04
2015-08-09 03:00:00,36.112,0.0631,0.0152,0.0,22.95
2015-08-09 04:00:00,36.349,0.0571,0.0157,0.0034,22.2
2015-08-09 05:00:00,38.876,0.0496,0.0164,0.0624,22.01
2015-08-09 06:00:00,42.028,0.0464,0.0164,0.1852,21.87
2015-08-09 07:00:00,44.64,0.0385,0.017,0.334,21.43
2015-08-09 08:00:00,46.551,0.031,0.0191,0.4636,22.64
2015-08-09 09:00:00,48.651,0.0258,0.0205,0.5636,23.94
2015-08-09 10:00:00,48.314,0.0219,0.017,0.6173,25.11
2015-08-09 11:00:00,46.836,0.0191,0.0098,0.6544,26.12
2015-08-09 12:00:00,45.815,0.0178,0.0036,0.6544,23.72
2015-08-09 13:00:00,45.157,0.0181,0.0007,0.6014,23.84
2015-08-09 14:00:00,44.894,0.0201,0.0002,0.5024,23.08
2015-08-09 15:00:00,45.973,0.0251,0.0006,0.3833,23.08
2015-08-09 16:00:00,47.336,0.0363,0.0019,0.2489,24.59
2015-08-09 17:00:00,47.432,0.0654,0.0037,0.1116,28.12
2015-08-09 18:00:00,47.106,0.1292,0.0069,0.0171,35.94
2015-08-09 19:00:00,47.991,0.1732,0.0111,0.0,37.92
2015-08-09 20:00:00,47.003,0.1686,0.0164,0.0,36.46
2015-08-09 21:00:00,44.061,0.141,0.0184,0.0,36.99
2015-08-09 22:00:00,41.531,0.1154,0.019,0.0,36.89
2015-08-09 23:00:00,39.809,0.0967,0.0216,0.0,32.4
2015-08-10 00:00:00,38.887,0.0838,0.0262,0.0,30.6
2015-08-10 01:00:00,38.787,0.077,0.0256,0.0,27.19
2015-08-10 02:00:00,39.548,0.0734,0.0184,0.0,25.49
2015-08-10 03:00:00,43.192,0.0695,0.012,0.0,23.49
2015-08-10 04:00:00,50.211,0.0514,0.0085,0.0013,23.04
2015-08-10 05:00:00,56.546,0.0265,0.0082,0.0471,25.24
2015-08-10 06:00:00,60.41,0.0254,0.0099,0.156,37.57
2015-08-10 07:00:00,62.299,0.0322,0.01,0.2896,41.74
2015-08-10 08:00:00,64.094,0.0369,0.0098,0.4181,43.8
2015-08-10 09:00:00,65.409,0.0354,0.0088,0.5177,40.42
2015-08-10 10:00:00,65.135,0.0299,0.0076,0.5753,39.48
2015-08-10 11:00:00,64.419,0.0254,0.0086,0.6125,39.95
2015-08-10 12:00:00,63.384,0.0228,0.0134,0.5905,36.92
2015-08-10 13:00:00,62.069,0.0222,0.0199,0.5341,35.93
2015-08-10 14:00:00,60.766,0.0245,0.0257,0.4358,31.68
2015-08-10 15:00:00,59.907,0.0326,0.0309,0.3269,31.4
2015-08-10 16:00:00,59.522,0.0527,0.0301,0.2085,34.77
2015-08-10 17:00:00,58.774,0.0953,0.0265,0.091,39.9
2015-08-10 18:00:00,56.574,0.1501,0.0247,0.0141,39.92
2015-08-10 19:00:00,55.269,0.1673,0.0245,0.0,39.92
2015-08-10 20:00:00,51.471,0.1492,0.0278,0.0,36.97
2015-08-10 21:00:00,48.004,0.1246,0.0354,0.0,36.91
2015-08-10 22:00:00,44.813,0.1042,0.0484,0.0,31.83
2015-08-10 23:00:00,43.346,0.0919,0.0639,0.0,29.38
2015-08-11 00:00:00,42.581,0.0839,0.0753,0.0,29.94
2015-08-11 01:00:00,42.774,0.0806,0.0752,0.0,28.92
2015-08-11 02:00:00,43.421,0.077,0.0666,0.0,27.73
2015-08-11 03:00:00,46.325,0.0685,0.0583,0.0,26.94
2015-08-11 04:00:00,52.394,0.0507,0.0495,0.0014,27.03
2015-08-11 05:00:00,58.276,0.0323,0.0386,0.0457,29.54
2015-08-11 06:00:00,62.233,0.0265,0.0208,0.1611,37.01
2015-08-11 07:00:00,64.093,0.0246,0.0087,0.3007,44.79
2015-08-11 08:00:00,66.765,0.0221,0.0079,0.4369,46.45
2015-08-11 09:00:00,68.145,0.0211,0.0101,0.5432,45.67
2015-08-11 10:00:00,67.768,0.023,0.0144,0.6047,45.07
2015-08-11 11:00:00,66.807,0.0285,0.0215,0.6399,47.24
2015-08-11 12:00:00,66.436,0.037,0.0295,0.6123,43.91
2015-08-11 13:00:00,64.421,0.0469,0.0376,0.5614,40.46
2015-08-11 14:00:00,61.101,0.0565,0.0475,0.475,36.97
2015-08-11 15:00:00,60.549,0.0705,0.0538,0.368,36.98
2015-08-11 16:00:00,59.908,0.0922,0.0507,0.245,38.88
2015-08-11 17:00:00,58.965,0.1133,0.0429,0.109,43.98
2015-08-11 18:00:00,56.779,0.1333,0.0387,0.0182,43.99
2015-08-11 19:00:00,55.868,0.1479,0.0372,0.0,44.98
2015-08-11 20:00:00,52.146,0.1364,0.037,0.0,44.29
2015-08-11 21:00:00,47.995,0.1152,0.043,0.0,45.09
2015-08-11 22:00:00,44.779,0.0971,0.0473,0.0,42.48
2015-08-11 23:00:00,43.142,0.085,0.0415,0.0,32.58
2015-08-12 00:00:00,42.231,0.0746,0.0332,0.0,29.98
2015-08-12 01:00:00,42.177,0.0661,0.028,0.0,28.7
2015-08-12 02:00:00,43.09,0.0586,0.027,0.0,27.94
2015-08-12 03:00:00,46.289,0.053,0.0276,0.0,26.94
2015-08-12 04:00:00,52.831,0.0459,0.0305,0.0012,27.21
2015-08-12 05:00:00,58.719,0.0333,0.0371,0.0428,29.06
2015-08-12 06:00:00,62.384,0.0372,0.043,0.1442,37.02
2015-08-12 07:00:00,63.555,0.0506,0.0489,0.2606,45.29
2015-08-12 08:00:00,65.217,0.0621,0.0543,0.3803,42.85
2015-08-12 09:00:00,66.727,0.0656,0.0509,0.4738,43.09
2015-08-12 10:00:00,66.292,0.061,0.0444,0.5257,42.1
2015-08-12 11:00:00,65.411,0.0544,0.0413,0.5371,44.11
2015-08-12 12:00:00,64.083,0.0485,0.0392,0.5117,40.41
2015-08-12 13:00:00,62.81,0.0455,0.0377,0.4561,37.94
2015-08-12 14:00:00,62.008,0.0474,0.0379,0.391,36.99
2015-08-12 15:00:00,61.404,0.0552,0.0428,0.3015,37.16
2015-08-12 16:00:00,60.498,0.0709,0.0491,0.1919,39.3
2015-08-12 17:00:00,59.122,0.0931,0.0507,0.0849,42.77
2015-08-12 18:00:00,57.016,0.1226,0.0536,0.011,42.02
2015-08-12 19:00:00,56.054,0.1388,0.0637,0.0,43.37
2015-08-12 20:00:00,52.547,0.1307,0.0765,0.0,43.07
2015-08-12 21:00:00,48.524,0.1204,0.0959,0.0,43.95
2015-08-12 22:00:00,45.561,0.1134,0.1203,0.0,40.86
2015-08-12 23:00:00,43.788,0.1102,0.1387,0.0,29.97
2015-08-13 00:00:00,42.492,0.108,0.1473,0.0,28.87
2015-08-13 01:00:00,42.615,0.109,0.1569,0.0,28.55
2015-08-13 02:00:00,43.41,0.1133,0.1745,0.0,25.92
2015-08-13 03:00:00,46.616,0.1167,0.1974,0.0,25.67
2015-08-13 04:00:00,53.095,0.1127,0.2219,0.0018,25.43
2015-08-13 05:00:00,58.613,0.1069,0.2368,0.0585,27.12
2015-08-13 06:00:00,61.655,0.1247,0.2385,0.1883,31.24
2015-08-13 07:00:00,62.915,0.1291,0.2287,0.3454,40.95
2015-08-13 08:00:00,64.447,0.1287,0.228,0.5041,44.14
2015-08-13 09:00:00,66.113,0.1283,0.2351,0.6261,42.06
2015-08-13 10:00:00,65.605,0.1273,0.2506,0.6967,40.0
2015-08-13 11:00:00,65.632,0.1282,0.2766,0.7267,39.44
2015-08-13 12:00:00,64.665,0.1301,0.298,0.7034,35.84
2015-08-13 13:00:00,63.998,0.1334,0.3048,0.6362,31.77
2015-08-13 14:00:00,62.368,0.142,0.3189,0.5313,31.1
2015-08-13 15:00:00,61.763,0.1646,0.3628,0.4004,31.02
2015-08-13 16:00:00,60.946,0.1909,0.4202,0.2511,32.92
2015-08-13 17:00:00,59.978,0.2228,0.462,0.1081,40.13
2015-08-13 18:00:00,57.95,0.2742,0.4851,0.0153,42.02
2015-08-13 19:00:00,57.103,0.2881,0.5004,0.0,41.98
2015-08-13 20:00:00,53.64,0.2743,0.5051,0.0,39.92
2015-08-13 21:00:00,49.57,0.2591,0.5046,0.0,37.26
2015-08-13 22:00:00,45.723,0.2506,0.5056,0.0,30.89
2015-08-13 23:00:00,44.263,0.2471,0.5117,0.0,26.73
2015-08-14 00:00:00,43.444,0.2479,0.5168,0.0,24.09
2015-08-14 01:00:00,43.823,0.2514,0.5156,0.0,23.55
2015-08-14 02:00:00,44.674,0.2516,0.5119,0.0,17.54
2015-08-14 03:00:00,47.764,0.2438,0.504,0.0,18.28
2015-08-14 04:00:00,54.106,0.2111,0.4968,0.0011,17.06
2015-08-14 05:00:00,59.574,0.1755,0.4879,0.0454,25.07
2015-08-14 06:00:00,62.482,0.1839,0.4693,0.1538,28.79
2015-08-14 07:00:00,63.689,0.1759,0.4495,0.2818,36.76
2015-08-14 08:00:00,65.093,0.1686,0.4318,0.4196,35.5
2015-08-14 09:00:00,66.007,0.1736,0.426,0.5091,36.94
2015-08-14 10:00:00,65.512,0.1879,0.393,0.5527,32.93
2015-08-14 11:00:00,64.232,0.1903,0.3451,0.5919,31.09
2015-08-14 12:00:00,63.092,0.1704,0.3023,0.5789,28.6
2015-08-14 13:00:00,62.007,0.1389,0.2647,0.5002,27.77
2015-08-14 14:00:00,60.247,0.115,0.2237,0.3917,26.16
2015-08-14 15:00:00,59.127,0.1027,0.1995,0.2739,27.02
2015-08-14 16:00:00,59.503,0.0987,0.1723,0.159,29.56
2015-08-14 17:00:00,57.641,0.1156,0.1412,0.0636,39.07
2015-08-14 18:00:00,55.221,0.1425,0.1083,0.0071,38.92
2015-08-14 19:00:00,53.947,0.1428,0.0902,0.0,38.95
2015-08-14 20:00:00,50.614,0.1359,0.0875,0.0,37.52
2015-08-14 21:00:00,47.29,0.1274,0.0888,0.0,38.5
2015-08-14 22:00:00,44.118,0.1145,0.0954,0.0,38.68
2015-08-14 23:00:00,42.21,0.1016,0.104,0.0,32.94
2015-08-15 00:00:00,40.596,0.089,0.1054,0.0,32.0
2015-08-15 01:00:00,40.104,0.0777,0.0969,0.0,27.72
2015-08-15 02:00:00,40.055,0.0702,0.0842,0.0,29.15
2015-08-15 03:00:00,40.396,0.0668,0.0719,0.0,27.71
2015-08-15 04:00:00,41.831,0.0583,0.0587,0.0012,26.53
2015-08-15 05:00:00,44.888,0.0423,0.0517,0.0405,24.81
2015-08-15 06:00:00,48.183,0.0405,0.0499,0.1265,26.01
2015-08-15 07:00:00,51.21,0.0388,0.0523,0.2362,27.06
2015-08-15 08:00:00,53.097,0.0373,0.057,0.337,30.43
2015-08-15 09:00:00,54.43,0.0367,0.058,0.3888,33.42
2015-08-15 10:00:00,53.695,0.0347,0.0573,0.4046,36.44
